Year,Stage,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Win conditions,Half-time Home Goals,Half-time Away Goals,RoundID,Home Team Initials,Away Team Initials,home_rank,home_total_points,home_previous_points,home_rank_change,away_rank,away_total_points,away_previous_points,away_rank_change,Home Fairness Score,Away Fairness Score
2010.0,Group D,Ghana,0.0,1.0,Germany, ,0.0,0.0,249722.0,GHA,GER,16,908,903,1,3,1485,1489,1,0.6114478114478115,1.6354625550660793
2010.0,Group D,Australia,2.0,1.0,Serbia, ,0.0,0.0,249722.0,AUS,SRB,26,816,853,6,23,837,828,2,0.974910394265233,1.025735294117647
2010.0,Group F,Slovakia,3.0,2.0,Italy, ,1.0,0.0,249722.0,SVK,ITA,20,854,866,2,14,965,995,0,0.8849740932642487,1.129976580796253
2010.0,Group F,Paraguay,0.0,0.0,New Zealand, ,0.0,0.0,249722.0,PAR,NZL,24,832,850,1,63,506,517,4,1.6442687747035574,0.6081730769230769
2010.0,Group E,Denmark,1.0,3.0,Japan, ,0.0,2.0,249722.0,DEN,JPN,28,790,812,1,29,776,781,1,1.018041237113402,0.9822784810126582
2010.0,Group E,Cameroon,1.0,2.0,Netherlands, ,0.0,1.0,249722.0,CMR,NED,37,670,656,1,2,1723,1718,0,0.3888566453859547,2.571641791044776
2010.0,Group G,Portugal,0.0,0.0,Brazil, ,0.0,0.0,249722.0,POR,BRA,8,1090,1102,0,4,1446,1493,1,0.7538035961272476,1.3266055045871559
2010.0,Group G,Korea DPR,0.0,3.0,Ivory Coast, ,0.0,2.0,249722.0,PRK,CIV,108,292,299,1,21,846,857,2,0.34515366430260047,2.8972602739726026
2010.0,Group H,Chile,1.0,2.0,Spain, ,0.0,2.0,249722.0,CHI,ESP,15,950,929,1,1,1887,1920,0,0.5034446210916799,1.9863157894736843
2010.0,Group H,Switzerland,0.0,0.0,Honduras, ,0.0,0.0,249722.0,SUI,HON,22,840,852,1,59,516,522,2,1.627906976744186,0.6142857142857143
2010.0,Round of 16,Uruguay,2.0,1.0,South Korea, ,1.0,0.0,249717.0,URU,KOR,7,1153,1174,0,40,647,653,1,1.7820710973724885,0.5611448395490026
2010.0,Round of 16,USA,1.0,2.0,Ghana,Ghana win after extra time ,0.0,0.0,249717.0,USA,GHA,18,867,847,6,16,908,903,1,0.9548458149779736,1.0472895040369088
2010.0,Round of 16,Germany,4.0,1.0,England, ,2.0,1.0,249717.0,GER,ENG,3,1485,1489,1,6,1195,1250,0,1.2426778242677825,0.8047138047138047
2010.0,Round of 16,Argentina,3.0,1.0,Mexico, ,2.0,0.0,249717.0,ARG,MEX,5,1338,1353,0,27,795,790,1,1.6830188679245284,0.594170403587444
2010.0,Round of 16,Netherlands,2.0,1.0,Slovakia, ,1.0,0.0,249717.0,NED,SVK,2,1723,1718,0,20,854,866,2,2.0175644028103044,0.4956471271038886
2010.0,Round of 16,Brazil,3.0,0.0,Chile, ,2.0,0.0,249717.0,BRA,CHI,4,1446,1493,1,15,950,929,1,1.5221052631578946,0.656984785615491
2010.0,Round of 16,Paraguay,0.0,0.0,Japan,Paraguay win on penalties (5 - 3) ,0.0,0.0,249717.0,PAR,JPN,24,832,850,1,29,776,781,1,1.0721649484536082,0.9326923076923077
2010.0,Round of 16,Spain,1.0,0.0,Portugal, ,0.0,0.0,249717.0,ESP,POR,1,1887,1920,0,8,1090,1102,0,1.7311926605504586,0.5776364599894012
2010.0,Quarter-finals,Netherlands,2.0,1.0,Brazil, ,0.0,1.0,249718.0,NED,BRA,2,1723,1718,0,4,1446,1493,1,1.1915629322268326,0.8392338943702844
2010.0,Quarter-finals,Uruguay,1.0,1.0,Ghana,Uruguay win on penalties (4 - 2) ,0.0,0.0,249718.0,URU,GHA,7,1153,1174,0,16,908,903,1,1.2698237885462555,0.7875108412836079
2010.0,Quarter-finals,Argentina,0.0,4.0,Germany, ,0.0,1.0,249718.0,ARG,GER,5,1338,1353,0,3,1485,1489,1,0.901010101010101,1.109865470852018
2010.0,Quarter-finals,Paraguay,0.0,1.0,Spain, ,0.0,0.0,249718.0,PAR,ESP,24,832,850,1,1,1887,1920,0,0.44091149973502913,2.2680288461538463
2010.0,Semi-finals,Uruguay,2.0,3.0,Netherlands, ,1.0,1.0,249719.0,URU,NED,7,1153,1174,0,2,1723,1718,0,0.669181659895531,1.4943625325238508
2010.0,Semi-finals,Germany,0.0,1.0,Spain, ,0.0,0.0,249719.0,GER,ESP,3,1485,1489,1,1,1887,1920,0,0.7869634340222575,1.2707070707070707
2010.0,Match for third place,Uruguay,2.0,3.0,Germany, ,1.0,1.0,249720.0,URU,GER,7,1153,1174,0,3,1485,1489,1,0.7764309764309765,1.287944492627927
2010.0,Final,Netherlands,0.0,1.0,Spain,Spain win after extra time ,0.0,0.0,249721.0,NED,ESP,2,1723,1718,0,1,1887,1920,0,0.9130895601483837,1.0951828206616367
